"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0314973008898482,0.5904,0.24,0.62,0.22,-0.6,-0.38
"ClusIPW",0.46627689432576,0.619166666666667,0.28,0.39,0.23,0.78,0.32
"addIPW",0.586431526240157,0.463133333333333,-0.08,0.44,0.3,0.59,0.6
"Oracle",0.630669592571827,0.503666666666667,0,0.63,0.32,0.32,0.63
