"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0432340863013356,0.515633333333333,0.05,0.61,0.16,-0.75,-0.2
"ClusIPW",0.547260559736786,0.439133333333333,-0.15,0.88,0.11,0.04,0.44
"addIPW",0.551719406290818,0.684766666666667,0.42,0.44,0.54,0.37,0.45
"Oracle",0.632441316295163,0.496533333333333,0,0.63,0.32,0.32,0.63
