"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0572823842055449,0.520933333333333,0.06,0.54,0.21,-0.69,-0.43
"ClusIPW",0.525006168846786,0.358133333333333,-0.32,0.55,0.55,0.04,0.55
"addIPW",0.508912396009172,0.394966666666667,-0.24,0.72,-0.06,-0.03,0.65
"Oracle",0.632672370837214,0.493933333333333,0,0.63,0.32,0.32,0.63
