"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0726766896379142,0.578366666666667,0.19,0.66,0.26,-0.59,-0.33
"ClusIPW",0.495476274595116,0.593566666666667,0.21,0.6,0.01,0.73,0.26
"addIPW",0.614395630444256,0.538866666666667,0.09,0.68,0.14,0.42,0.58
"Oracle",0.632959256725685,0.4965,0,0.63,0.32,0.32,0.63
