"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.033973643477848,0.499633333333333,-0.01,0.44,0.48,-0.72,-0.24
"ClusIPW",0.591704764801212,0.4183,-0.22,0.72,0.08,0.24,0.61
"addIPW",0.594079763349104,0.422233333333333,-0.2,0.38,0.36,0.37,0.74
"Oracle",0.631277379278774,0.499466666666667,0,0.63,0.32,0.32,0.63
