"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0780490011245229,0.501466666666667,0,0.47,0.18,-0.77,-0.39
"ClusIPW",0.610532357068487,0.502,0.02,0.63,0.3,0.07,0.71
"addIPW",0.629314073415078,0.622466666666667,0.28,0.5,0.27,0.4,0.66
"Oracle",0.635010765787586,0.507833333333333,0,0.63,0.32,0.32,0.63
