"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.00888358030389674,0.5223,0.04,0.63,0.17,-0.65,-0.38
"ClusIPW",0.543315605945025,0.4641,-0.09,0.22,0.21,0.12,0.94
"addIPW",0.479016209742477,0.6272,0.31,0.15,0.13,0.59,0.72
"Oracle",0.651478140274418,0.504266666666667,0,0.63,0.32,0.32,0.63
