"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0754691870347835,0.575233333333333,0.18,0.5,0.12,-0.72,-0.42
"ClusIPW",0.457792213962149,0.527233333333333,0.09,0.61,0.51,-0.35,0.48
"addIPW",0.599425370269144,0.492066666666667,-0.04,0.43,0.6,0.1,0.66
"Oracle",0.641391560529907,0.499766666666667,0,0.63,0.32,0.32,0.63
