"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0102624249469527,0.6134,0.28,0.52,0.28,-0.64,-0.41
"ClusIPW",0.556898771506783,0.364266666666667,-0.32,0.62,0.05,0.51,0.5
"addIPW",0.598586172409445,0.604366666666667,0.24,0.49,0.19,0.5,0.65
"Oracle",0.636528831466358,0.5012,0,0.63,0.32,0.32,0.63
