"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0749990821142228,0.576266666666667,0.18,0.56,0.15,-0.62,-0.5
"ClusIPW",0.168536730865282,0.313833333333333,-0.45,-0.45,0.45,0.45,0.45
"addIPW",0.502014429307657,0.669933333333333,0.42,0.27,0.17,0.29,0.8
"Oracle",0.643481984878918,0.502266666666667,0,0.63,0.32,0.32,0.63
