"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375323853790902,0.4129,-0.21,0.88,0.29,-0.31,0.11
"ClusIPW",0.501053585699477,0.6561,0.38,0.39,0.12,0.64,0.53
"addIPW",0.535726741286574,0.679666666666667,0.41,0.32,0.16,0.47,0.69
"Oracle",0.618196137873616,0.497233333333333,0,0.63,0.32,0.32,0.63
