"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.140589279715175,0.579766666666667,0.19,0.44,0.64,-0.6,-0.08
"ClusIPW",0.474548733415565,0.607133333333333,0.26,0.63,0.16,-0.32,0.63
"addIPW",0.627082171941318,0.486733333333333,-0.02,0.46,0.37,0.45,0.67
"Oracle",0.653509811207365,0.507066666666667,0,0.63,0.32,0.32,0.63
