"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0364803467490656,0.5293,0.08,0.69,0.08,-0.64,-0.31
"ClusIPW",0.510585019928041,0.311266666666667,-0.44,0.54,-0.01,0.18,0.7
"addIPW",0.54462234681438,0.3334,-0.42,0.35,0.1,0.5,0.66
"Oracle",0.626054592668422,0.500133333333333,0,0.63,0.32,0.32,0.63
