"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0753625474507367,0.518,0.05,0.73,0.09,-0.62,-0.26
"ClusIPW",0.604830627577878,0.444466666666667,-0.14,0.79,0.28,0.33,0.4
"addIPW",0.487809774238835,0.605,0.28,0.48,0.41,0.69,0.23
"Oracle",0.628753698498833,0.494466666666667,0,0.63,0.32,0.32,0.63
