"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.180890732029728,0.3805,-0.27,0.68,0.3,-0.61,-0.08
"ClusIPW",0.282218436862247,0.236633333333333,-0.58,0.58,-0.37,-0.12,0.41
"addIPW",0.529027493932121,0.497333333333333,-0.01,0.52,0.01,-0.03,0.85
"Oracle",0.618860404785532,0.493433333333333,0,0.63,0.32,0.32,0.63
