"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.048224384771914,0.631,0.3,0.72,0.08,-0.5,-0.35
"ClusIPW",0.610183093338154,0.410733333333333,-0.22,0.71,0.25,0.34,0.51
"addIPW",0.536108307773596,0.635233333333333,0.33,0.81,0.14,0.24,0.4
"Oracle",0.62801026694947,0.499633333333333,0,0.63,0.32,0.32,0.63
