"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0109398271069175,0.560233333333333,0.16,0.5,0.2,-0.78,-0.28
"ClusIPW",0.478086597736051,0.351266666666667,-0.35,0.53,0.53,-0.2,0.53
"addIPW",0.535438673920519,0.558533333333333,0.13,0.26,0.73,0.44,0.44
"Oracle",0.631322531764425,0.506433333333333,0,0.63,0.32,0.32,0.63
