"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.11744308508954,0.549766666666667,0.12,0.56,0.59,-0.46,-0.33
"ClusIPW",0.566480350748816,0.359566666666667,-0.34,0.51,0.51,0.34,0.51
"addIPW",0.556846992719416,0.716166666666667,0.48,0.6,0.26,0.38,0.44
"Oracle",0.632438599500185,0.500633333333333,0,0.63,0.32,0.32,0.63
