"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0770635961815166,0.484733333333333,-0.04,0.64,-0.03,-0.53,-0.56
"ClusIPW",0.221560799429928,0.498566666666667,-0.01,0.84,0.18,-0.5,-0.14
"addIPW",0.568702103977365,0.583066666666667,0.21,0.79,0.34,0.32,0.33
"Oracle",0.649780807054079,0.509233333333333,0,0.63,0.32,0.32,0.63
