"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.019090441732613,0.399166666666667,-0.25,0.56,0.12,-0.76,-0.19
"ClusIPW",0.534721789258111,0.4268,-0.18,0.53,0.24,-0.14,0.78
"addIPW",0.6019990707289,0.563533333333333,0.16,0.6,0.12,0.1,0.77
"Oracle",0.616194681249658,0.4939,0,0.63,0.32,0.32,0.63
