"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0929577171025563,0.5248,0.05,0.6,0.39,-0.64,-0.27
"ClusIPW",0.601102872095591,0.547666666666667,0.12,0.69,0.2,0.06,0.68
"addIPW",0.599677458292275,0.519766666666667,0.04,0.39,0.27,0.41,0.78
"Oracle",0.661296898954791,0.508066666666667,0,0.63,0.32,0.32,0.63
