"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.078693201181337,0.563633333333333,0.15,0.72,0.15,-0.59,-0.31
"ClusIPW",0.562202261540941,0.390566666666667,-0.27,0.65,0.39,0.47,0.36
"addIPW",0.63209159394797,0.575233333333333,0.17,0.63,0.34,0.39,0.55
"Oracle",0.640999101882232,0.502833333333333,0,0.63,0.32,0.32,0.63
