"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0193317053041704,0.585366666666667,0.18,0.58,0.16,-0.73,-0.28
"ClusIPW",0.492250600416505,0.367166666666667,-0.32,0.3,0.64,0.01,0.64
"addIPW",0.524672269192267,0.5293,0.09,0.44,0.72,0.01,0.53
"Oracle",0.635066587467502,0.5078,0,0.63,0.32,0.32,0.63
