"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.259882418236296,0.4892,0,0.75,0.41,-0.51,-0.07
"ClusIPW",0.539569023417591,0.480266666666667,-0.04,0.45,0.63,-0.1,0.63
"addIPW",0.58444301840956,0.549533333333333,0.1,0.5,0.54,-0.05,0.67
"Oracle",0.619031233890586,0.4879,0,0.63,0.32,0.32,0.63
