"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0126554540904939,0.5573,0.13,0.44,0.3,-0.81,-0.2
"ClusIPW",0.531986813625405,0.555066666666667,0.16,0.77,0.53,0.11,0.31
"addIPW",0.549996306628289,0.580666666666667,0.2,0.48,0.2,0.69,0.47
"Oracle",0.616952956251554,0.499733333333333,0,0.63,0.32,0.32,0.63
