"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0224737854052373,0.628333333333333,0.29,0.55,0.22,-0.67,-0.35
"ClusIPW",0.554754440790052,0.3132,-0.43,0.56,0.33,0.16,0.6
"addIPW",0.52199317146406,0.641633333333333,0.36,0.36,0.16,0.57,0.63
"Oracle",0.624341751665809,0.495433333333333,0,0.63,0.32,0.32,0.63
