"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0969114856069688,0.474966666666667,-0.07,0.48,0.21,-0.68,-0.52
"ClusIPW",0.456212342256157,0.702466666666667,0.47,0.22,0.1,0.09,0.85
"addIPW",0.582801980393668,0.542066666666667,0.12,0.77,0.24,0.47,0.34
"Oracle",0.664896527875686,0.502233333333333,0,0.63,0.32,0.32,0.63
