"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0226275935236917,0.637433333333333,0.32,0.62,0.21,-0.55,-0.41
"ClusIPW",0.547471224355377,0.682533333333333,0.43,0.4,0.25,0.39,0.67
"addIPW",0.557573678343047,0.378233333333333,-0.29,0.57,-0.02,0.4,0.66
"Oracle",0.635726107008616,0.4988,0,0.63,0.32,0.32,0.63
