"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.151248465043116,0.478833333333333,-0.04,0.86,0.06,-0.4,-0.3
"ClusIPW",0.371369688431041,0.382366666666667,-0.29,-0.05,0.67,0.57,0.37
"addIPW",0.567616763030797,0.525733333333333,0.05,0.26,0.32,0.57,0.71
"Oracle",0.638184949358734,0.5064,0,0.63,0.32,0.32,0.63
