"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.090253855996433,0.615166666666667,0.29,0.37,0.41,-0.62,-0.48
"ClusIPW",0.533169238028423,0.2933,-0.48,0.62,0.26,0.14,0.55
"addIPW",0.46198822882497,0.604566666666667,0.28,0.11,-0.02,0.46,0.83
"Oracle",0.650194229908009,0.5148,0,0.63,0.32,0.32,0.63
