"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.119343283206104,0.4706,-0.08,0.7,0.36,-0.51,-0.34
"ClusIPW",0.571748407204455,0.4339,-0.16,0.64,-0.06,0.35,0.66
"addIPW",0.61252480830409,0.5373,0.12,0.72,0.2,0.24,0.61
"Oracle",0.625083087890227,0.496333333333333,0,0.63,0.32,0.32,0.63
