"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0823264057107781,0.599833333333333,0.25,0.58,0.3,-0.66,-0.27
"ClusIPW",0.330100746203819,0.817066666666667,0.67,0.02,0.35,0.41,0.52
"addIPW",0.278458311616636,0.700866666666667,0.46,-0.2,0.35,-0.05,0.79
"Oracle",0.635884441674285,0.499733333333333,0,0.63,0.32,0.32,0.63
