"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0209272251035933,0.5424,0.13,0.43,0.37,-0.79,-0.21
"ClusIPW",0.477288216712032,0.665933333333333,0.41,0.57,-0.18,0.4,0.57
"addIPW",0.512448981591581,0.5113,0.03,0.63,-0.29,0.46,0.55
"Oracle",0.621532430788643,0.496433333333333,0,0.63,0.32,0.32,0.63
