"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",-0.0677335409956027,0.541033333333333,0.1,0.59,0.07,-0.66,-0.44
"ClusIPW",0.497181988368832,0.309766666666667,-0.44,0.63,-0.04,0.11,0.63
"addIPW",0.540762086488647,0.4689,-0.09,0.73,0.33,-0.18,0.56
"Oracle",0.635715780271117,0.496333333333333,0,0.63,0.32,0.32,0.63
