"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.0281119464767977,0.498566666666667,0.01,0.66,0.17,-0.63,-0.36
"ClusIPW",0.448729175377865,0.620666666666667,0.3,0.53,-0.32,0.08,0.72
"addIPW",0.611438048687517,0.4751,-0.07,0.56,0.44,0.22,0.67
"Oracle",0.631742919363163,0.505966666666667,0,0.63,0.32,0.32,0.63
