"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.485,-0.2,-0.83,0.45,-0.24
"ClusIPW",0.145,0.17,-0.41,0.26,-0.03,-0.88
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.198,0.278,0,-0.16,0.08,-0.98
