"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.054,0.422,-0.63,0.19,0.67,0.34
"ClusIPW",0.139,0.251,-0.48,-0.42,-0.03,-0.77
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
