"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.463,-0.32,-0.88,0.31,-0.14
"ClusIPW",0.088,0.326,-0.61,0.67,-0.25,-0.34
"addIPW",0.128,0.299,0.33,0.16,-0.7,-0.61
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
