"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.55,0.48,-0.85,-0.11,-0.16
"ClusIPW",0.078,0.364,-0.49,0.76,-0.27,-0.32
"addIPW",0.199,0.502,0.45,0,0,-0.89
"Oracle",0.2,0.28,0,-0.16,0.08,-0.98
