"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.081,0.484,-0.51,-0.61,0.38,0.47
"ClusIPW",0.102,0.436,-0.34,-0.93,-0.11,-0.13
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
