"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.101,0.498,-0.07,-0.65,0.6,-0.47
"ClusIPW",0.078,0.387,-0.3,0.72,-0.04,-0.63
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
