"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.448,-0.26,-0.95,-0.03,-0.18
"ClusIPW",0.159,0,-0.82,0.1,-0.47,-0.3
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.203,0.271,0,-0.14,0.06,-0.99
