"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.531,0.5,-0.73,-0.34,-0.32
"ClusIPW",0.073,0.381,-0.5,0.8,-0.23,-0.25
"addIPW",0.174,0.256,0.34,0,-0.67,-0.66
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
