"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.498,-0.27,-0.73,0.62,-0.09
"ClusIPW",0.07,0.399,-0.39,0.85,-0.15,-0.32
"addIPW",0.117,0.184,-0.92,0.33,0.18,-0.13
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
