"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.435,-0.1,-0.8,-0.59,0.01
"ClusIPW",0.059,0.437,-0.28,0.93,-0.14,-0.19
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
