"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.446,-0.44,-0.82,0.34,-0.14
"ClusIPW",0.076,0.372,-0.48,0.77,-0.14,-0.4
"addIPW",0.106,0.224,-0.92,-0.39,0.05,0
"Oracle",0.2,0.395,0.01,-0.02,0.08,-1
