"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.154,0.038,-0.76,-0.21,-0.53,-0.33
"addIPW",0.2,0.497,0.45,0,0,-0.89
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
