"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.451,-0.27,-0.91,-0.28,0.16
"ClusIPW",0.073,0.387,-0.4,0.81,-0.19,-0.39
"addIPW",0.2,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
