"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.51,0.45,-0.59,-0.18,-0.64
"ClusIPW",0.157,0.022,-0.79,0.18,-0.44,-0.38
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.203,0.271,0,-0.14,0.06,-0.99
