"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.536,0.43,-0.55,0.14,-0.7
"ClusIPW",0.088,0.328,-0.6,0.68,-0.29,-0.31
"addIPW",0.157,0.467,0.51,-0.13,-0.36,-0.77
"Oracle",0.206,0.28,0,-0.08,0.08,-0.99
