"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.094,0.517,0.02,-0.84,0.47,-0.28
"ClusIPW",0.086,0.334,-0.53,0.68,-0.32,-0.39
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.207,0.279,-0.02,-0.08,0.11,-0.99
