"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.08,0.554,0.26,-0.95,0.11,0.15
"ClusIPW",0.155,0.053,-0.71,0.22,-0.34,-0.57
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
