"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.199,0.496,0,0,0,-1
"ClusIPW",0.105,0.257,-0.63,0.52,-0.4,-0.41
"addIPW",0.198,0.5,0.45,0,0,-0.89
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
