"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.093,0.454,-0.45,-0.82,-0.04,0.35
"ClusIPW",0.06,0.432,-0.32,0.92,-0.14,-0.19
"addIPW",0.102,0.393,-0.04,0.33,0.36,-0.87
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
