"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.415,-0.33,-0.83,-0.44,0.03
"ClusIPW",0.095,0.515,0.27,-0.87,0.07,-0.41
"addIPW",0.196,0.501,0.45,0,0,-0.89
"Oracle",0.203,0.278,0,-0.14,0.08,-0.99
