"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.529,0.12,-0.89,0.39,-0.22
"ClusIPW",0.082,0.354,-0.44,0.72,-0.38,-0.39
"addIPW",0.169,0.285,0.41,-0.05,-0.78,-0.47
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
