"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.159,0,-1,0,0,0
"ClusIPW",0.102,0.476,0.08,-0.91,-0.06,-0.41
"addIPW",0.078,0.48,-0.13,-0.64,-0.52,0.55
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
