"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.477,0.16,-0.7,-0.68,0.14
"ClusIPW",0.126,0.259,-0.57,-0.48,-0.13,-0.65
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
