"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.474,-0.47,-0.71,0.14,0.51
"ClusIPW",0.128,0.16,-0.74,0.37,-0.4,-0.39
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.207,0.283,0,-0.09,0.08,-0.99
