"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.533,-0.02,-0.76,0.62,-0.19
"ClusIPW",0.095,0.296,-0.62,0.6,-0.28,-0.42
"addIPW",0.118,0.494,0.24,-0.32,0.35,-0.85
"Oracle",0.2,0.281,0,-0.16,0.08,-0.98
