"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.066,0.574,-0.21,-0.59,0.6,0.49
"ClusIPW",0.075,0.375,-0.51,0.79,-0.2,-0.26
"addIPW",0.091,0.568,0.14,-0.45,0.72,-0.51
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
