"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.488,-0.44,-0.25,0.86,-0.03
"ClusIPW",0.049,0.491,-0.01,0.97,-0.21,0.09
"addIPW",0.164,0.488,0.41,0.13,0.03,-0.9
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
