"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.555,-0.35,-0.23,0.91,-0.01
"ClusIPW",0.124,0.167,-0.75,0.38,-0.43,-0.32
"addIPW",0.173,0.196,0.31,-0.01,-0.79,-0.53
"Oracle",0.2,0.281,0,-0.16,0.08,-0.98
