"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.098,0.423,-0.2,-0.77,-0.6,0.11
"ClusIPW",0.102,0.281,-0.6,0.57,-0.29,-0.49
"addIPW",0.11,0.288,-0.09,0.4,-0.43,-0.81
"Oracle",0.199,0.254,-0.04,-0.16,0.04,-0.98
